 TIME                    	T_Ground_in              	T_Ground_out             	Lps                      	label                    	
 HOURS              	°C                  	°C                  	lps                 	lps                 	
  +3.6600000000000000E+03	  +9.8287641719339298E+00	  +1.7020000000000003E+01	  +7.4108550980165395E+00	  +0.0000000000000000E+00	
  +3.6610000000000000E+03	  +9.8289168536204858E+00	  +1.7020000000000003E+01	  +5.7446359315930797E+00	  +0.0000000000000000E+00	
  +3.6620000000000000E+03	  +9.8290699319982657E+00	  +1.7020000000000003E+01	  +5.0717468393199860E+00	  +0.0000000000000000E+00	
  +3.6630000000000000E+03	  +9.8292234069885147E+00	  +1.7020000000000003E+01	  +4.3470868109616321E+00	  +0.0000000000000000E+00	
  +3.6640000000000000E+03	  +9.8293772785122773E+00	  +1.7020000000000003E+01	  +4.1155100037194980E+00	  +0.0000000000000000E+00	
  +3.6650000000000000E+03	  +9.8295315464903936E+00	  +1.7020000000000003E+01	  +3.1960045047747268E+00	  +0.0000000000000000E+00	
  +3.6660000000000000E+03	  +9.8296862108434961E+00	  +1.7020000000000003E+01	  +3.0035827541737805E+00	  +0.0000000000000000E+00	
  +3.6670000000000000E+03	  +9.8298412714920183E+00	  +1.7020000000000003E+01	  +2.4409196424314104E+00	  +0.0000000000000000E+00	
  +3.6680000000000000E+03	  +9.8299967283561873E+00	  +1.7020000000000003E+01	  +1.4920738658162958E+00	  +0.0000000000000000E+00	
  +3.6690000000000000E+03	  +9.8301525813560282E+00	  +1.7020000000000003E+01	  +1.0394503953824634E+00	  +0.0000000000000000E+00	
  +3.6700000000000000E+03	  +9.8303088304113579E+00	  +1.7020000000000003E+01	  +4.7239729210539150E-01	  +0.0000000000000000E+00	
  +3.6710000000000000E+03	  +9.8304654754417946E+00	  +9.8504654754417942E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6720000000000000E+03	  +9.8306225163667520E+00	  +9.8506225163667516E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6730000000000000E+03	  +9.8307799531054343E+00	  +9.8507799531054339E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6740000000000000E+03	  +9.8309377855768521E+00	  +9.8509377855768516E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6750000000000000E+03	  +9.8310960136998027E+00	  +9.8510960136998023E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6760000000000000E+03	  +9.8312546373928882E+00	  +9.8512546373928878E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6770000000000000E+03	  +9.8314136565744974E+00	  +9.8514136565744970E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6780000000000000E+03	  +9.8315730711628273E+00	  +9.8515730711628269E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6790000000000000E+03	  +9.8317328810758617E+00	  +9.8517328810758613E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6800000000000000E+03	  +9.8318930862313856E+00	  +9.8518930862313852E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6810000000000000E+03	  +9.8320536865469812E+00	  +9.8520536865469808E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6820000000000000E+03	  +9.8322146819400249E+00	  +1.7020000000000003E+01	  +1.2959959848583511E+00	  +0.0000000000000000E+00	
  +3.6830000000000000E+03	  +9.8323760723276923E+00	  +1.7020000000000003E+01	  +5.4653710115373109E+00	  +0.0000000000000000E+00	
  +3.6840000000000000E+03	  +9.8325378576269529E+00	  +1.7020000000000003E+01	  +6.4897954831554152E+00	  +0.0000000000000000E+00	
  +3.6850000000000000E+03	  +9.8327000377545755E+00	  +1.7020000000000003E+01	  +4.5590322893095809E+00	  +0.0000000000000000E+00	
  +3.6860000000000000E+03	  +9.8328626126271246E+00	  +1.7020000000000003E+01	  +4.1205140262388458E+00	  +0.0000000000000000E+00	
  +3.6870000000000000E+03	  +9.8330255821609622E+00	  +1.7020000000000003E+01	  +4.4673111868229061E+00	  +0.0000000000000000E+00	
  +3.6880000000000000E+03	  +9.8331889462722479E+00	  +1.7020000000000003E+01	  +4.7187131315949893E+00	  +0.0000000000000000E+00	
  +3.6890000000000000E+03	  +9.8333527048769351E+00	  +1.7020000000000003E+01	  +3.0077713726272970E+00	  +0.0000000000000000E+00	
  +3.6900000000000000E+03	  +9.8335168578907783E+00	  +1.7020000000000003E+01	  +5.5966358889767234E+00	  +0.0000000000000000E+00	
  +3.6910000000000000E+03	  +9.8336814052293278E+00	  +1.7020000000000003E+01	  +9.2967460606027252E+00	  +0.0000000000000000E+00	
  +3.6920000000000000E+03	  +9.8338463468079311E+00	  +1.7020000000000003E+01	  +7.2461540893646452E+00	  +0.0000000000000000E+00	
  +3.6930000000000000E+03	  +9.8340116825417301E+00	  +1.7020000000000003E+01	  +2.8622239621427799E+00	  +0.0000000000000000E+00	
  +3.6940000000000000E+03	  +9.8341774123456673E+00	  +1.7020000000000003E+01	  +7.2382609179660229E-01	  +0.0000000000000000E+00	
  +3.6950000000000000E+03	  +9.8343435361344813E+00	  +9.8543435361344809E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6960000000000000E+03	  +9.8345100538227097E+00	  +9.8545100538227093E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6970000000000000E+03	  +9.8346769653246842E+00	  +9.8546769653246837E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6980000000000000E+03	  +9.8348442705545338E+00	  +9.8548442705545334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.6990000000000000E+03	  +9.8350119694261906E+00	  +9.8550119694261902E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7000000000000000E+03	  +9.8351800618533787E+00	  +9.8551800618533782E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7010000000000000E+03	  +9.8353485477496196E+00	  +9.8553485477496192E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7020000000000000E+03	  +9.8355174270282362E+00	  +9.8555174270282357E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7030000000000000E+03	  +9.8356866996023466E+00	  +9.8556866996023462E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7040000000000000E+03	  +9.8358563653848670E+00	  +9.8558563653848665E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7050000000000000E+03	  +9.8360264242885105E+00	  +9.8560264242885101E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7060000000000000E+03	  +9.8361968762257881E+00	  +9.8561968762257877E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7070000000000000E+03	  +9.8363677211090099E+00	  +9.8563677211090095E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7080000000000000E+03	  +9.8365389588502836E+00	  +9.8565389588502832E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7090000000000000E+03	  +9.8367105893615125E+00	  +9.8567105893615121E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7100000000000000E+03	  +9.8368826125544029E+00	  +9.8568826125544025E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7110000000000000E+03	  +9.8370550283404530E+00	  +1.7020000000000003E+01	  +1.1214428175358675E+00	  +0.0000000000000000E+00	
  +3.7120000000000000E+03	  +9.8372278366309622E+00	  +1.7020000000000003E+01	  +2.3714016592344209E+00	  +0.0000000000000000E+00	
  +3.7130000000000000E+03	  +9.8374010373370275E+00	  +1.7020000000000003E+01	  +2.4690525570592876E+00	  +0.0000000000000000E+00	
  +3.7140000000000000E+03	  +9.8375746303695450E+00	  +1.7020000000000003E+01	  +4.0833723561530393E+00	  +0.0000000000000000E+00	
  +3.7150000000000000E+03	  +9.8377486156392084E+00	  +1.7020000000000003E+01	  +4.3454429802087748E+00	  +0.0000000000000000E+00	
  +3.7160000000000000E+03	  +9.8379229930565089E+00	  +1.7020000000000003E+01	  +2.6611139656248608E+00	  +0.0000000000000000E+00	
  +3.7170000000000000E+03	  +9.8380977625317350E+00	  +1.7020000000000003E+01	  +2.3220577856691835E+00	  +0.0000000000000000E+00	
  +3.7180000000000000E+03	  +9.8382729239749764E+00	  +1.7020000000000003E+01	  +1.1193093193990002E+00	  +0.0000000000000000E+00	
  +3.7190000000000000E+03	  +9.8384484772961187E+00	  +9.8584484772961183E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7200000000000000E+03	  +9.8386244224048465E+00	  +9.8586244224048460E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7210000000000000E+03	  +9.8388007592106455E+00	  +9.8588007592106450E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7220000000000000E+03	  +9.8389774876227953E+00	  +9.8589774876227949E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7230000000000000E+03	  +9.8391546075503751E+00	  +9.8591546075503746E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7240000000000000E+03	  +9.8393321189022664E+00	  +9.8593321189022660E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7250000000000000E+03	  +9.8395100215871469E+00	  +9.8595100215871465E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7260000000000000E+03	  +9.8396883155134898E+00	  +9.8596883155134893E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7270000000000000E+03	  +9.8398670005895728E+00	  +9.8598670005895723E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7280000000000000E+03	  +9.8400460767234694E+00	  +9.8600460767234690E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7290000000000000E+03	  +9.8402255438230526E+00	  +9.8602255438230522E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7300000000000000E+03	  +9.8404054017959908E+00	  +9.8604054017959903E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7310000000000000E+03	  +9.8405856505497571E+00	  +9.8605856505497567E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7320000000000000E+03	  +9.8407662899916204E+00	  +9.8607662899916200E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7330000000000000E+03	  +9.8409473200286470E+00	  +9.8609473200286466E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7340000000000000E+03	  +9.8411287405677079E+00	  +9.8611287405677075E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7350000000000000E+03	  +9.8413105515154662E+00	  +9.8613105515154658E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7360000000000000E+03	  +9.8414927527783878E+00	  +9.8614927527783873E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7370000000000000E+03	  +9.8416753442627396E+00	  +9.8616753442627392E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7380000000000000E+03	  +9.8418583258745844E+00	  +9.8618583258745840E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7390000000000000E+03	  +9.8420416975197860E+00	  +9.8620416975197855E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7400000000000000E+03	  +9.8422254591040055E+00	  +1.7020000000000003E+01	  +1.9842447563705277E+00	  +0.0000000000000000E+00	
  +3.7410000000000000E+03	  +9.8424096105327070E+00	  +1.7020000000000003E+01	  +4.0995139046486502E+00	  +0.0000000000000000E+00	
  +3.7420000000000000E+03	  +9.8425941517111504E+00	  +1.7020000000000003E+01	  +2.0250403034943054E+00	  +0.0000000000000000E+00	
  +3.7430000000000000E+03	  +9.8427790825443982E+00	  +9.8627790825443977E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7440000000000000E+03	  +9.8429644029373105E+00	  +9.8629644029373100E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7450000000000000E+03	  +9.8431501127945467E+00	  +9.8631501127945462E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7460000000000000E+03	  +9.8433362120205654E+00	  +9.8633362120205650E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7470000000000000E+03	  +9.8435227005196300E+00	  +9.8635227005196295E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7480000000000000E+03	  +9.8437095781957957E+00	  +9.8637095781957953E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7490000000000000E+03	  +9.8438968449529227E+00	  +9.8638968449529223E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7500000000000000E+03	  +9.8440845006946702E+00	  +9.8640845006946698E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7510000000000000E+03	  +9.8442725453244986E+00	  +9.8642725453244982E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7520000000000000E+03	  +9.8444609787456638E+00	  +9.8644609787456634E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7530000000000000E+03	  +9.8446498008612249E+00	  +9.8646498008612244E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7540000000000000E+03	  +9.8448390115740416E+00	  +9.8648390115740412E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7550000000000000E+03	  +9.8450286107867715E+00	  +9.8650286107867711E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7560000000000000E+03	  +9.8452185984018730E+00	  +9.8652185984018725E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7570000000000000E+03	  +9.8454089743216073E+00	  +9.8654089743216069E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7580000000000000E+03	  +9.8455997384480316E+00	  +9.8655997384480312E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7590000000000000E+03	  +9.8457908906830056E+00	  +9.8657908906830052E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7600000000000000E+03	  +9.8459824309281920E+00	  +1.7020000000000003E+01	  +5.0666568999386008E-01	  +0.0000000000000000E+00	
  +3.7610000000000000E+03	  +9.8461743590850475E+00	  +1.7020000000000003E+01	  +9.2445285236914498E-01	  +0.0000000000000000E+00	
  +3.7620000000000000E+03	  +9.8463666750548331E+00	  +1.7020000000000003E+01	  +3.8916152250112837E+00	  +0.0000000000000000E+00	
  +3.7630000000000000E+03	  +9.8465593787386130E+00	  +1.7020000000000003E+01	  +6.4677959741000235E+00	  +0.0000000000000000E+00	
  +3.7640000000000000E+03	  +9.8467524700372451E+00	  +1.7020000000000003E+01	  +5.4961966164301543E+00	  +0.0000000000000000E+00	
  +3.7650000000000000E+03	  +9.8469459488513937E+00	  +1.7020000000000003E+01	  +2.8057332674177373E+00	  +0.0000000000000000E+00	
  +3.7660000000000000E+03	  +9.8471398150815226E+00	  +1.7020000000000003E+01	  +7.9261367747129463E-01	  +0.0000000000000000E+00	
  +3.7670000000000000E+03	  +9.8473340686278945E+00	  +9.8673340686278941E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7680000000000000E+03	  +9.8475287093905735E+00	  +9.8675287093905730E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7690000000000000E+03	  +9.8477237372694244E+00	  +9.8677237372694240E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7700000000000000E+03	  +9.8479191521641134E+00	  +9.8679191521641130E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7710000000000000E+03	  +9.8481149539741093E+00	  +9.8681149539741089E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7720000000000000E+03	  +9.8483111425986767E+00	  +9.8683111425986763E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7730000000000000E+03	  +9.8485077179368865E+00	  +9.8685077179368861E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7740000000000000E+03	  +9.8487046798876090E+00	  +9.8687046798876086E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7750000000000000E+03	  +9.8489020283495137E+00	  +9.8689020283495132E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7760000000000000E+03	  +9.8490997632210746E+00	  +9.8690997632210742E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7770000000000000E+03	  +9.8492978844005634E+00	  +9.8692978844005630E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7780000000000000E+03	  +9.8494963917860545E+00	  +9.8694963917860541E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7790000000000000E+03	  +9.8496952852754269E+00	  +1.7020000000000003E+01	  +6.0419083384733918E-01	  +0.0000000000000000E+00	
  +3.7800000000000000E+03	  +9.8498945647663536E+00	  +1.7020000000000003E+01	  +2.8569345194684082E+00	  +0.0000000000000000E+00	
  +3.7810000000000000E+03	  +9.8500942301563157E+00	  +1.7020000000000003E+01	  +5.4777880014726934E+00	  +0.0000000000000000E+00	
  +3.7820000000000000E+03	  +9.8502942813425953E+00	  +1.7020000000000003E+01	  +5.4051827685074905E+00	  +0.0000000000000000E+00	
  +3.7830000000000000E+03	  +9.8504947182222704E+00	  +1.7020000000000003E+01	  +5.1766775590403897E+00	  +0.0000000000000000E+00	
  +3.7840000000000000E+03	  +9.8506955406922252E+00	  +1.7020000000000003E+01	  +5.2604554161952999E+00	  +0.0000000000000000E+00	
  +3.7850000000000000E+03	  +9.8508967486491450E+00	  +1.7020000000000003E+01	  +5.0217592404332887E+00	  +0.0000000000000000E+00	
  +3.7860000000000000E+03	  +9.8510983419895179E+00	  +1.7020000000000003E+01	  +5.4182469064100669E+00	  +0.0000000000000000E+00	
  +3.7870000000000000E+03	  +9.8513003206096315E+00	  +1.7020000000000003E+01	  +5.7142579568519771E+00	  +0.0000000000000000E+00	
  +3.7880000000000000E+03	  +9.8515026844055740E+00	  +1.7020000000000003E+01	  +3.2084746463231628E+00	  +0.0000000000000000E+00	
  +3.7890000000000000E+03	  +9.8517054332732403E+00	  +1.7020000000000003E+01	  +1.2641013078548440E+00	  +0.0000000000000000E+00	
  +3.7900000000000000E+03	  +9.8519085671083211E+00	  +1.7020000000000003E+01	  +4.8114048993871456E-01	  +0.0000000000000000E+00	
  +3.7910000000000000E+03	  +9.8521120858063149E+00	  +9.8721120858063145E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7920000000000000E+03	  +9.8523159892625181E+00	  +9.8723159892625176E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7930000000000000E+03	  +9.8525202773720331E+00	  +9.8725202773720326E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7940000000000000E+03	  +9.8527249500297582E+00	  +9.8727249500297578E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7950000000000000E+03	  +9.8529300071303982E+00	  +9.8729300071303978E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7960000000000000E+03	  +9.8531354485684624E+00	  +9.8731354485684619E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7970000000000000E+03	  +9.8533412742382556E+00	  +9.8733412742382551E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7980000000000000E+03	  +9.8535474840338928E+00	  +9.8735474840338924E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.7990000000000000E+03	  +9.8537540778492847E+00	  +9.8737540778492843E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8000000000000000E+03	  +9.8539610555781465E+00	  +9.8739610555781461E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8010000000000000E+03	  +9.8541684171139998E+00	  +9.8741684171139994E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8020000000000000E+03	  +9.8543761623501620E+00	  +9.8743761623501616E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8030000000000000E+03	  +9.8545842911797568E+00	  +9.8745842911797563E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +3.8040000000000000E+03	  +9.8547928034957124E+00	  +1.7020000000000003E+01	  +2.1209994427002585E+00	  +0.0000000000000000E+00	
  +3.8050000000000000E+03	  +9.8550016991907583E+00	  +1.7020000000000003E+01	  +5.0331836614466452E+00	  +0.0000000000000000E+00	
  +3.8060000000000000E+03	  +9.8552109781574231E+00	  +1.7020000000000003E+01	  +4.8922133943663040E+00	  +0.0000000000000000E+00	
  +3.8070000000000000E+03	  +9.8554206402880418E+00	  +1.7020000000000003E+01	  +4.6652382475280030E+00	  +0.0000000000000000E+00	
